1000	1050	0
1050	1100	0
1100	1150	0
1150	1200	0
1200	1250	0
1250	1300	0
1300	1350	0
1350	1400	0
1400	1450	1
1450	1500	2
1500	1550	6
1550	1600	9
1600	1650	9
1650	1700	18
1700	1750	20
1750	1800	37
1800	1850	56
1850	1900	72
1900	1950	64
1950	2000	100
2000	2050	85
2050	2100	91
2100	2150	77
2150	2200	61
2200	2250	47
2250	2300	41
2300	2350	23
2350	2400	22
2400	2450	8
2450	2500	9
2500	2550	2
2550	2600	2
2600	2650	0
2650	2700	1
2700	2750	0
2750	2800	0
2800	2850	1
2850	2900	0
2900	2950	0
2950	3000	0
