0	1	0
1	2	0
2	3	1
3	4	0
4	5	2
5	6	2
6	7	1
7	8	5
8	9	4
9	10	1
10	11	7
11	12	6
12	13	6
13	14	7
14	15	3
15	16	7
16	17	11
17	18	2
18	19	13
19	20	5
20	21	11
21	22	9
22	23	10
23	24	9
24	25	9
25	26	15
26	27	22
27	28	18
28	29	16
29	30	19
30	31	12
31	32	16
32	33	16
33	34	15
34	35	18
35	36	19
36	37	20
37	38	27
38	39	32
39	40	20
40	41	26
41	42	36
42	43	32
43	44	39
44	45	42
45	46	40
46	47	51
47	48	59
48	49	83
49	50	176
